"pnum","id","Section","Lay.date","April.lay.date","Hatch.date","April.hatch.date","Incubation.duration","Clutch.size","Num.chicks","April.ring.date","Mean.chick.weight","nestbox","birthyear","box","section","x","y","edge_edi","altitude_m","northness","no_trees_75m","area_polygon","area_polygon_sqrt"
"20101EX54","TR43664","ex","2010-04-29","29","2010-05-18","48",NA,"8","8",62,NA,"EX54","2010","EX54","EX",446607.33,208709.71,96.5697,117.472,0.556083848,8,5844.82612630585,76.4514625517776
"20101EX54","TR43666","ex","2010-04-29","29","2010-05-18","48",NA,"8","8",62,NA,"EX54","2010","EX54","EX",446607.33,208709.71,96.5697,117.472,0.556083848,8,5844.82612630585,76.4514625517776
"20101EX58","TR40735","ex","2010-04-14","14","2010-05-08","38",NA,"10","10",52,NA,"EX58","2010","EX58","EX",446421.33,208586.71,27.8015,130.984,0.595627807,23,13363.8544812258,115.602138739843
"20101EX58","TR40734","ex","2010-04-14","14","2010-05-08","38",NA,"10","10",52,NA,"EX58","2010","EX58","EX",446421.33,208586.71,27.8015,130.984,0.595627807,23,13363.8544812258,115.602138739843
"20101EX58","TR40740","ex","2010-04-14","14","2010-05-08","38",NA,"10","10",52,NA,"EX58","2010","EX58","EX",446421.33,208586.71,27.8015,130.984,0.595627807,23,13363.8544812258,115.602138739843
"20101EX62","TR40742","ex","2010-04-14","14","2010-05-08","38",NA,"11","8",52,NA,"EX62","2010","EX62","EX",446299.33,208425.71,115.136,147.491,0.839155029,17,27271.8336978322,165.141859314446
"20101EX62B","TR40750","ex","2010-04-18","18","2010-05-08","38",NA,"9","9",52,NA,"EX62B","2010","EX62B","EX",446330.33,208317.71,8.01768,149.61,0.191247572,7,14753.6306072385,121.464524068711
"20101EX62C","TP42059","ex","2010-04-14","14","2010-05-07","37",NA,"11","7",51,NA,"EX62C","2010","EX62C","EX",446330.33,208264.71,10.9073,150.18,0.112317039,4,8332.62394601572,91.2832073604764
"20101EX62E","TR40757","ex","2010-04-15","15","2010-05-08","38",NA,"9","8",52,NA,"EX62E","2010","EX62E","EX",446325.53,208122.65,2.64296,147.144,-0.465506395,0,7034.74122725416,83.8733642299756
"20101EX67","TR43547","ex","2010-04-17","17","2010-05-10","40",NA,"12","10",54,NA,"EX67","2010","EX67","EX",445956.33,208360.71,36.3851,161.472,0.982930854,33,25797.5589468973,160.616185195942
"20101EX7","TP42094","ex","2010-04-14","14","2010-05-08","38",NA,"13","11",52,NA,"EX7","2010","EX7","EX",445561.33,208502.71,269.243,125.57,0.868103532,21,23622.3455171008,153.695626213308
"20101EX79","TR43536","ex","2010-04-16","16","2010-05-10","40",NA,"12","11",54,NA,"EX79","2010","EX79","EX",445837.33,208289.71,152.678,163.695,-0.04321834,52,18350.3750083297,135.463556015372
"20101EX79","TR43544","ex","2010-04-16","16","2010-05-10","40",NA,"12","11",54,NA,"EX79","2010","EX79","EX",445837.33,208289.71,152.678,163.695,-0.04321834,52,18350.3750083297,135.463556015372
"20101MP17","TR40117","mp","2010-04-20","20","2010-05-10","40",NA,"10","10",54,NA,"MP17","2010","MP17","MP",448199.72,207658.76,10.1119,76.4912,0.811424058,9,1991.55947549548,44.6268918422007
"20101MP17","TR40115","mp","2010-04-20","20","2010-05-10","40",NA,"10","10",54,NA,"MP17","2010","MP17","MP",448199.72,207658.76,10.1119,76.4912,0.811424058,9,1991.55947549548,44.6268918422007
"20101MP18","TR40256","mp","2010-04-18","18","2010-05-07","37",NA,"7","6",51,NA,"MP18","2010","MP18","MP",448221.72,207630.76,9.70195,77.0189,0.805241658,8,3196.76837139798,56.5399714485069
"20101MP22","TR42722","mp","2010-04-14","14","2010-05-05","35",NA,"9","8",49,NA,"MP22","2010","MP22","MP",448334.72,207501.76,4.84895,74.4685,0.266032279,3,5217.53491068585,72.2325059144832
"20101MP22","TR42719","mp","2010-04-14","14","2010-05-05","35",NA,"9","8",49,NA,"MP22","2010","MP22","MP",448334.72,207501.76,4.84895,74.4685,0.266032279,3,5217.53491068585,72.2325059144832
"20101MP22","TR42721","mp","2010-04-14","14","2010-05-05","35",NA,"9","8",49,NA,"MP22","2010","MP22","MP",448334.72,207501.76,4.84895,74.4685,0.266032279,3,5217.53491068585,72.2325059144832
"20101MP26","TR40017","mp",NA,NA,"2010-05-04","34",NA,"10","10",48,NA,"MP26","2010","MP26","MP",448399.72,207392.76,20.2928,70.873,-0.22226326,16,6455.80724489875,80.3480382143755
"20101MP40","TR40108","mp","2010-04-20","20","2010-05-09","39",NA,"7","6",53,NA,"MP40","2010","MP40","MP",448517.72,207253.76,12.3365,64.291,0.341665863,18,3028.10021466482,55.028176552243
"20101MP46","TR40418","mp","2010-04-20","20","2010-05-14","44",NA,"10","9",58,NA,"MP46","2010","MP46","MP",448477.72,207167.76,98.3358,67.8235,0.565328413,30,3578.8963315282,59.8238776035807
"20101MP49","TR40183","mp","2010-04-21","21","2010-05-11","41",NA,"9","9",55,NA,"MP49","2010","MP49","MP",448489.72,207134.76,105.635,68.2256,0.582218048,41,3762.1126432037,61.3360631537736
"20101MP49","TR40179","mp","2010-04-21","21","2010-05-11","41",NA,"9","9",55,NA,"MP49","2010","MP49","MP",448489.72,207134.76,105.635,68.2256,0.582218048,41,3762.1126432037,61.3360631537736
"20101MP64","TR40280","mp","2010-04-16","16","2010-05-09","39",NA,"9","9",53,NA,"MP64","2010","MP64","MP",448605.72,206956.76,13.9881,63.636,0.162353013,12,6071.66298029362,77.9208764086597
"20101MP64","TR40286","mp","2010-04-16","16","2010-05-09","39",NA,"9","9",53,NA,"MP64","2010","MP64","MP",448605.72,206956.76,13.9881,63.636,0.162353013,12,6071.66298029362,77.9208764086597
"20101MP69","TR42703","mp",NA,NA,"2010-05-05","35",NA,"9","9",49,NA,"MP69","2010","MP69","MP",448519.72,206960.76,76.43,69.0764,0.480172977,24,3843.09264336713,61.9926821759401
"20101MP69","TR42709","mp",NA,NA,"2010-05-05","35",NA,"9","9",49,NA,"MP69","2010","MP69","MP",448519.72,206960.76,76.43,69.0764,0.480172977,24,3843.09264336713,61.9926821759401
"20101MP69","TR42705","mp",NA,NA,"2010-05-05","35",NA,"9","9",49,NA,"MP69","2010","MP69","MP",448519.72,206960.76,76.43,69.0764,0.480172977,24,3843.09264336713,61.9926821759401
"20101MP73","TR40207","mp","2010-04-14","14","2010-05-06","36",NA,"10","8",50,NA,"MP73","2010","MP73","MP",448396.98,206917.97,5.17682,82.8436,0.153020332,12,4505.25536094699,67.1211990428284
"20101MP74","TR40227","mp","2010-04-13","13","2010-05-07","37",NA,"11","11",51,NA,"MP74","2010","MP74","MP",448311.72,206937.76,0.522256,89.8276,0.289621548,12,10194.6584942853,100.968601526838
"20101MP77","TR40237","mp","2010-04-15","15","2010-05-07","37",NA,"11","10",51,NA,"MP77","2010","MP77","MP",448383.72,207042.76,37.9794,79.7368,0.295027727,13,6684.21059994306,81.7570217164438
"20101MP77","TR40243","mp","2010-04-15","15","2010-05-07","37",NA,"11","10",51,NA,"MP77","2010","MP77","MP",448383.72,207042.76,37.9794,79.7368,0.295027727,13,6684.21059994306,81.7570217164438
"20101MP83","TR40164","mp","2010-04-19","19","2010-05-11","41",NA,"11","11",55,NA,"MP83","2010","MP83","MP",448302.72,207433.76,7.92136,78.0895,-0.254044928,4,5409.07089764928,73.546386027114
"20101MP86","TR40153","mp","2010-04-18","18","2010-05-11","41",NA,"10","10",55,NA,"MP86","2010","MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,6341.11477138568,79.6311168538134
"20101MP96","TR40266","mp","2010-04-14","14","2010-05-08","38",NA,"10","8",52,NA,"MP96","2010","MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,8826.74158180458,93.9507401876355
"20101MP96","TR40263","mp","2010-04-14","14","2010-05-08","38",NA,"10","8",52,NA,"MP96","2010","MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,8826.74158180458,93.9507401876355
"20101MP96","TR40261","mp","2010-04-14","14","2010-05-08","38",NA,"10","8",52,NA,"MP96","2010","MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,8826.74158180458,93.9507401876355
"20101O104","TR44112","o","2010-04-22","22","2010-05-16","46",NA,"10","10",60,NA,"O104","2010","O104","O",445716.33,207772.71,370.876,118.052,-0.851845801,33,23156.0800271016,152.171219444091
"20101O105","TL39445","o","2010-04-22","22","2010-05-13","43",NA,"8","7",57,NA,"O105","2010","O105","O",445697.33,207743.71,403.64,115.697,-0.962559391,21,19135.1562400674,138.329881949156
"20101O110","TL39461","o","2010-04-25","25","2010-05-15","45",NA,"8","8",59,NA,"O110","2010","O110","O",445880.33,207543.71,348.239,98.3053,-0.751529015,13,15142.895872578,123.056474322069
"20101O112","TL39440","o","2010-04-21","21","2010-05-13","43",NA,"11","6",57,NA,"O112","2010","O112","O",445957.33,207531.71,403.242,100.02,-0.307373226,7,24044.897533844,155.064172308899
"20101O113","TL39458","o","2010-04-24","24","2010-05-15","45",NA,"8","8",59,NA,"O113","2010","O113","O",445853.33,207841.76,221.955,122.241,-0.793714447,14,25772.7041848199,160.538793395304
"20101O113","TL39459","o","2010-04-24","24","2010-05-15","45",NA,"8","8",59,NA,"O113","2010","O113","O",445853.33,207841.76,221.955,122.241,-0.793714447,14,25772.7041848199,160.538793395304
"20101O17","TP42106","o","2010-04-14","14","2010-05-06","36",NA,"10","8",50,NA,"O17","2010","O17","O",445431.72,208036.76,224.332,122.634,0.813922905,38,13072.1725631142,114.333602073556
"20101O31","TR44157","o","2010-05-22","52","2010-06-08","69",NA,"7","5",83,NA,"O31","2010","O31","O",445298.72,207975.76,89.8335,118.953,-0.751275653,50,1902.51257451437,43.6178011196618
"20101O5","TP41744","o","2010-04-12","12","2010-05-07","37",NA,"13","11",51,NA,"O5","2010","O5","O",445176.72,208063.76,12.8241,111.232,0.999997471,16,6660.09950466314,81.6094326941631
"20101O54","TP41767","o","2010-04-15","15","2010-05-11","41",NA,"11","11",55,NA,"O54","2010","O54","O",445438.72,207968.76,229.425,125.578,-0.198170582,32,35614.0703976266,188.716905436759
"20101O54","TP41766","o","2010-04-15","15","2010-05-11","41",NA,"11","11",55,NA,"O54","2010","O54","O",445438.72,207968.76,229.425,125.578,-0.198170582,32,35614.0703976266,188.716905436759
"20101O55","TL39419","o","2010-04-21","21","2010-05-12","42",NA,"9","9",56,NA,"O55","2010","O55","O",445366.72,207968.76,157.598,120.21,-0.296441564,44,7553.27226673812,86.9095637242422
"20101O59","TP41777","o","2010-04-18","18","2010-05-11","41",NA,"8","8",55,NA,"O59","2010","O59","O",445394.72,207517.76,113.342,92.8091,-0.935764449,50,12471.1246012226,111.674189503316
"20101O59","TP41778","o","2010-04-18","18","2010-05-11","41",NA,"8","8",55,NA,"O59","2010","O59","O",445394.72,207517.76,113.342,92.8091,-0.935764449,50,12471.1246012226,111.674189503316
"20101O65","TP41775","o","2010-04-19","19","2010-05-11","41",NA,"8","7",55,NA,"O65","2010","O65","O",445533.33,207430.71,71.3528,87.1758,-0.74060526,52,9291.11300953478,96.3904196978869
"20101O66","TP41797","o","2010-04-20","20","2010-05-12","42",NA,"9","8",56,NA,"O66","2010","O66","O",445582.33,207406.71,62.2752,87.6958,-0.849174531,79,10856.8721577041,104.196315470865
"20101O72","TR44139","o","2010-04-27","27","2010-05-17","47",NA,"8","8",61,NA,"O72","2010","O72","O",445710.33,207362.71,104.477,86.6625,-0.899839666,22,10676.8870731788,103.329023382488
"20101O75B","TR44024","o","2010-04-15","15","2010-05-06","36",NA,"9","9",50,NA,"O75B","2010","O75B","O",445871.33,207127.71,22.9117,93.7333,-0.54433161,19,27913.9431069363,167.074663270456
"20101O85","TR42621","o","2010-04-18","18","2010-05-08","38",NA,"8","8",52,NA,"O85","2010","O85","O",445640.33,207606.71,272.327,100.46,-0.974464207,27,14423.6382039636,120.098452129757
"20101O85","TR42615","o","2010-04-18","18","2010-05-08","38",NA,"8","8",52,NA,"O85","2010","O85","O",445640.33,207606.71,272.327,100.46,-0.974464207,27,14423.6382039636,120.098452129757
"20101P13","TR40093","p","2010-04-18","18","2010-05-10","40",NA,"10","9",54,NA,"P13","2010","P13","P",447236.33,207462.71,162.129,137.695,0.853689895,3,10305.9176421012,101.518065594756
"20101SW1","TR40317","sw","2010-04-19","19","2010-05-11","41",NA,"10","8",55,NA,"SW1","2010","SW1","SW",446202.33,207910.71,6.38024,144.061,-0.981740239,21,16304.8162108958,127.690313692526
"20101SW10","TR40063","sw","2010-04-14","14","2010-05-07","37",NA,"10","9",51,NA,"SW10","2010","SW10","SW",446318.33,207680.71,124.355,130.65,-0.612065467,33,10604.5622619279,102.978455328908
"20101SW102","TR40051","sw","2010-04-16","16","2010-05-07","37",NA,"8","6",51,NA,"SW102","2010","SW102","SW",446220.33,207169.71,46.1666,124.56,-0.959854263,47,13209.8497014157,114.934110260687
"20101SW102","TR40055","sw","2010-04-16","16","2010-05-07","37",NA,"8","6",51,NA,"SW102","2010","SW102","SW",446220.33,207169.71,46.1666,124.56,-0.959854263,47,13209.8497014157,114.934110260687
"20101SW109A","TR42106","sw",NA,NA,"2010-05-10","40",NA,"10","9",54,NA,"SW109A","2010","SW109A","SW",446136.33,207131.71,99.3087,114.825,-0.719557998,32,6559.85558827221,80.9929354219997
"20101SW122","TP28041","sw","2010-04-23","23","2010-05-14","44",NA,"9","9",58,NA,"SW122","2010","SW122","SW",445975.33,207428.71,310.675,103.093,0.227943038,14,13776.6719142459,117.374068321099
"20101SW16","TR40339","sw","2010-04-21","21","2010-05-12","42",NA,"8","8",56,NA,"SW16","2010","SW16","SW",446260.33,207485.71,204.383,136.466,0.438308398,34,26591.9418800846,163.070358680186
"20101SW16","TR40336","sw","2010-04-21","21","2010-05-12","42",NA,"8","8",56,NA,"SW16","2010","SW16","SW",446260.33,207485.71,204.383,136.466,0.438308398,34,26591.9418800846,163.070358680186
"20101SW32","TP28496","sw","2010-04-18","18","2010-05-12","42",NA,"11","9",56,NA,"SW32","2010","SW32","SW",446283.33,207228.71,8.87726,134.395,-0.859272526,30,14791.388891397,121.619854018154
"20101SW32","TP28493","sw","2010-04-18","18","2010-05-12","42",NA,"11","9",56,NA,"SW32","2010","SW32","SW",446283.33,207228.71,8.87726,134.395,-0.859272526,30,14791.388891397,121.619854018154
"20101SW34","TR40050","sw","2010-04-15","15","2010-05-06","36",NA,"10","10",50,NA,"SW34","2010","SW34","SW",446359.33,207328.71,24.6654,141.187,-0.67654187,5,12284.1164791938,110.833733489375
"20101SW34","TR40042","sw","2010-04-15","15","2010-05-06","36",NA,"10","10",50,NA,"SW34","2010","SW34","SW",446359.33,207328.71,24.6654,141.187,-0.67654187,5,12284.1164791938,110.833733489375
"20101SW34","TR40045","sw","2010-04-15","15","2010-05-06","36",NA,"10","10",50,NA,"SW34","2010","SW34","SW",446359.33,207328.71,24.6654,141.187,-0.67654187,5,12284.1164791938,110.833733489375
"20101SW53","TP42153","sw",NA,NA,"2010-06-06","67",NA,"7","6",81,NA,"SW53","2010","SW53","SW",446714.33,207379.71,23.3824,144.405,0.959815089,NA,7150.58080151351,84.5611069080432
"20101SW73","TR40363","sw","2010-04-23","23","2010-05-16","46",NA,"10","8",60,NA,"SW73","2010","SW73","SW",447094.33,207298.71,3.89571,145.971,0.009354828,10,3207.61428508908,56.6358039149183
"20101SW76","TR40084","sw","2010-04-18","18","2010-05-09","39",NA,"10","8",53,NA,"SW76","2010","SW76","SW",447158.33,207352.76,55.72,145.678,0.862680546,28,12269.1036525518,110.76598599097
"20101SW83","TR40031","sw","2010-04-14","14","2010-05-06","36",NA,"10","10",50,NA,"SW83","2010","SW83","SW",447438.33,207316.71,57.9834,142.233,0.964599776,28,14437.2826718763,120.155244046509
"20101W105","TR42368","w","2010-04-20","20","2010-05-17","47",NA,"5","4",61,NA,"W105","2010","W105","W",445237.33,208993.71,40.8077,65.8714,0.998563914,12,19892.1594542488,141.039566981216
"20101W16","TR42227","w","2010-04-22","22","2010-05-13","43",NA,"10","10",57,NA,"W16","2010","W16","W",446212.33,209362.71,74.8045,68.6756,0.77709104,32,7988.30210086564,89.3773019332405
"20101W22","TR42550","w","2010-04-13","13","2010-05-07","37",NA,"10","9",51,NA,"W22","2010","W22","W",446164.33,209458.71,97.2671,63.702,0.567642598,26,3597.13607746176,59.976129230401
"20101W3","TR40792","w","2010-04-19","19","2010-05-10","40",NA,"6","5",54,NA,"W3","2010","W3","W",446234.33,209164.71,196.137,85.9212,0.777672907,23,13575.9182028025,116.515742296063
"20101W3","TR40796","w","2010-04-19","19","2010-05-10","40",NA,"6","5",54,NA,"W3","2010","W3","W",446234.33,209164.71,196.137,85.9212,0.777672907,23,13575.9182028025,116.515742296063
"20101W34","TR42281","w","2010-04-24","24","2010-05-14","44",NA,"9","9",58,NA,"W34","2010","W34","W",446103.33,209396.71,119.854,67.1318,0.878725489,42,3975.03592239972,63.0478859471095
"20101W41","TR42129","w","2010-04-21","21","2010-05-11","41",NA,"9","9",55,NA,"W41","2010","W41","W",446030.33,209444.71,35.6182,64.8605,0.990212146,39,5107.59170375951,71.4674170777111
"20101W42","TR42143","w","2010-04-22","22","2010-05-11","41",NA,"8","8",55,NA,"W42","2010","W42","W",445967.33,209346.71,118.102,69.5465,0.995233751,34,4071.45369465236,63.8079438209096
"20101W44","TR42378","w","2010-04-26","26","2010-05-17","47",NA,"10","10",61,NA,"W44","2010","W44","W",446005.33,209288.71,183.457,77.9018,0.99389755,34,5134.19961604662,71.6533294135494
"20101W47","TR42073","w","2010-04-19","19","2010-05-10","40",NA,"9","9",54,NA,"W47","2010","W47","W",446079.33,209309.71,184.679,72.9687,0.866381231,33,4122.09202905558,64.2035203789915
"20101W49","TP42073","w","2010-04-16","16","2010-05-08","38",NA,"9","9",52,NA,"W49","2010","W49","W",446052.33,209277.71,206.991,78.4103,0.951819988,35,3491.59238673188,59.0896978053863
"20101W60","TR42187","w","2010-04-21","21","2010-05-12","42",NA,"9","9",56,NA,"W60","2010","W60","W",445859.33,209421.71,19.5668,62.8836,0.966546404,19,4608.55418733321,67.8863328464074
"20101W62","TR42294","w","2010-04-23","23","2010-05-14","44",NA,"9","9",58,NA,"W62","2010","W62","W",445726.33,209377.71,18.6785,62.7564,0.98570935,26,3731.07311045658,61.0825106757784
"20101W64","TR42565","w","2010-04-15","15","2010-05-07","37",NA,"9","9",51,NA,"W64","2010","W64","W",445682.33,209306.71,68.5475,68.5749,0.960332631,22,4134.74727820547,64.3020005770075
"20101W69","TR42235","w","2010-04-22","22","2010-05-13","43",NA,"9","9",57,NA,"W69","2010","W69","W",445872.33,209243.71,200.062,84.5911,0.862266271,23,13272.595255364,115.206750042539
"20101W71","TR42634","w","2010-04-18","18","2010-05-09","39",NA,"7","7",53,NA,"W71","2010","W71","W",445813.33,209236.71,187.848,83.3233,0.912177343,21,2246.20882670023,47.3941855790373
"20101W74","TR42288","w","2010-04-24","24","2010-05-14","44",NA,"8","7",58,NA,"W74","2010","W74","W",445800.33,209211.71,207.399,86.3679,0.938161128,20,7295.13669300824,85.4115723600043
"20101W9","TR42347","w","2010-04-26","26","2010-05-17","47",NA,"10","8",61,NA,"W9","2010","W9","W",446181.33,209099.76,275.239,92.0225,0.974809487,30,14538.9317359626,120.57749265913
"20101W9","TR42342","w","2010-04-26","26","2010-05-17","47",NA,"10","8",61,NA,"W9","2010","W9","W",446181.33,209099.76,275.239,92.0225,0.974809487,30,14538.9317359626,120.57749265913
"20101W97","TR42314","w","2010-04-22","22","2010-05-14","44",NA,"11","10",58,NA,"W97","2010","W97","W",445487.33,209092.71,161.702,77.413,0.649142749,19,9807.26015112549,99.0316118778519
"20102EX14","TR42403","ex","2010-04-29","29","2010-05-18","48",NA,"8","7",62,NA,"EX14","2010","EX14","EX",445451.33,208853.71,212.637,92.0599,0.361380476,24,21215.8838269835,145.656732858401
"20102O67","TR44160","o",NA,NA,"2010-06-15","76",NA,"4","4",91,NA,"O67","2010","O67","O",445493.33,207493.71,119.009,91.3708,-0.99676206,43,8056.08329694299,89.7556867108875
"20102O70","TR44162","o",NA,NA,"2010-06-16","77",NA,"6","6",91,NA,"O70","2010","O70","O",445581.33,207542.71,192.946,97.1462,-0.91981465,13,7576.78843900189,87.0447496348969
"20102O70","TR44164","o",NA,NA,"2010-06-16","77",NA,"6","6",91,NA,"O70","2010","O70","O",445581.33,207542.71,192.946,97.1462,-0.91981465,13,7576.78843900189,87.0447496348969
"20111B104","TS44742","b","2011-04-12","12","2011-05-02","32",NA,"8","8",46,NA,"B104","2011","B104","B",447838.32,207450.9,2.65996,114.361,-0.111004087,8,1955.75790151767,44.2239516723424
"20111B107","TS45017","b","2011-04-21","21","2011-05-10","40",NA,"7","7",54,NA,"B107","2011","B107","B",447777.74,207455.59,41.9153,120.446,0.612752585,10,7264.32975438423,85.2310375062057
"20111B107","TS45015","b","2011-04-21","21","2011-05-10","40",NA,"7","7",54,NA,"B107","2011","B107","B",447777.74,207455.59,41.9153,120.446,0.612752585,10,7264.32975438423,85.2310375062057
"20111B107","TS45014","b","2011-04-21","21","2011-05-10","40",NA,"7","7",54,NA,"B107","2011","B107","B",447777.74,207455.59,41.9153,120.446,0.612752585,10,7264.32975438423,85.2310375062057
"20111B107","TS45013","b","2011-04-21","21","2011-05-10","40",NA,"7","7",54,NA,"B107","2011","B107","B",447777.74,207455.59,41.9153,120.446,0.612752585,10,7264.32975438423,85.2310375062057
"20111B127","TS44725","b","2011-04-12","12","2011-05-01","31",NA,"9","9",45,NA,"B127","2011","B127","B",447741.72,207722.76,192.257,102.691,0.951196107,6,6542.0455219635,80.8829124226094
"20111B127","TS44726","b","2011-04-12","12","2011-05-01","31",NA,"9","9",45,NA,"B127","2011","B127","B",447741.72,207722.76,192.257,102.691,0.951196107,6,6542.0455219635,80.8829124226094
"20111B127","TS44723","b","2011-04-12","12","2011-05-01","31",NA,"9","9",45,NA,"B127","2011","B127","B",447741.72,207722.76,192.257,102.691,0.951196107,6,6542.0455219635,80.8829124226094
"20111B127","TS44724","b","2011-04-12","12","2011-05-01","31",NA,"9","9",45,NA,"B127","2011","B127","B",447741.72,207722.76,192.257,102.691,0.951196107,6,6542.0455219635,80.8829124226094
"20111B145","TR43154","b","2011-04-12","12","2011-05-03","33",NA,"10","10",47,NA,"B145","2011","B145","B",447527.72,207497.76,126.723,131.58,0.986676263,12,5471.14733055513,73.9672044257124
"20111B179","TS45265","b","2011-04-15","15","2011-05-07","37",NA,"10","8",52,NA,"B179","2011","B179","B",447449.72,207766.76,96.9168,113.662,0.848425234,1,23021.4979748745,151.728369050993
"20111B179","TS45261","b","2011-04-15","15","2011-05-07","37",NA,"10","8",52,NA,"B179","2011","B179","B",447449.72,207766.76,96.9168,113.662,0.848425234,1,23021.4979748745,151.728369050993
"20111B192","TS45240","b","2011-04-13","13","2011-05-03","33",NA,"10","10",47,NA,"B192","2011","B192","B",447817.72,208064.76,5.64377,75.2568,0.374146967,10,3003.52282893099,54.8044051963981
"20111B195","TP25910","b","2011-04-17","17","2011-05-05","35",NA,"8","8",49,NA,"B195","2011","B195","B",447788.72,207914.76,109.126,81.1762,0.872698047,3,7722.65365076344,87.878630228079
"20111B212","TS44753","b","2011-04-14","14","2011-05-03","33",NA,"9","8",47,NA,"B212","2011","B212","B",447519.72,207746.76,118.672,114.102,0.936201925,4,9968.58367218258,99.8427947935282
"20111B216","TS44761","b","2011-04-12","12","2011-05-03","33",NA,"9","6",47,NA,"B216","2011","B216","B",447663.72,207776.76,141.333,101.837,0.961216943,2,7150.69534258917,84.5617841734029
"20111B222","TS45009","b","2011-04-20","20","2011-05-10","40",NA,"8","6",54,NA,"B222","2011","B222","B",447687.72,207389.22,2.29872,129.22,0.433155761,4,8187.06802042481,90.4824182945218
"20111B224","TP25918","b",NA,NA,"2011-05-05","35",NA,"9","9",49,NA,"B224","2011","B224","B",447750.72,207895.76,123.564,86.2699,0.437384176,7,4336.41158888303,65.8514357389649
"20111B224","TP25912","b",NA,NA,"2011-05-05","35",NA,"9","9",49,NA,"B224","2011","B224","B",447750.72,207895.76,123.564,86.2699,0.437384176,7,4336.41158888303,65.8514357389649
"20111B227","TS44791","b","2011-04-15","15","2011-05-04","34",NA,"8","8",48,NA,"B227","2011","B227","B",447763.72,208100.76,5.99261,76.8308,0.835360552,11,2930.50635999069,54.1341515126143
"20111B227","TS44789","b","2011-04-15","15","2011-05-04","34",NA,"8","8",48,NA,"B227","2011","B227","B",447763.72,208100.76,5.99261,76.8308,0.835360552,11,2930.50635999069,54.1341515126143
"20111B39","TS44826","b","2011-04-16","16","2011-05-05","35",NA,"9","8",50,NA,"B39","2011","B39","B",447589.54,207473.85,81.7945,131.365,0.629287837,6,10984.7195704654,104.808012911539
"20111B56","TS45782","b","2011-04-13","13","2011-05-03","33",NA,"8","8",47,NA,"B56","2011","B56","B",447510.72,207575.76,204.673,126.344,0.980122212,7,7965.88039293769,89.2517808950482
"20111B56","TS45778","b","2011-04-13","13","2011-05-03","33",NA,"8","8",47,NA,"B56","2011","B56","B",447510.72,207575.76,204.673,126.344,0.980122212,7,7965.88039293769,89.2517808950482
"20111B56","TS45781","b","2011-04-13","13","2011-05-03","33",NA,"8","8",47,NA,"B56","2011","B56","B",447510.72,207575.76,204.673,126.344,0.980122212,7,7965.88039293769,89.2517808950482
"20111B56","TS45783","b","2011-04-13","13","2011-05-03","33",NA,"8","8",47,NA,"B56","2011","B56","B",447510.72,207575.76,204.673,126.344,0.980122212,7,7965.88039293769,89.2517808950482
"20111B56","TS45785","b","2011-04-13","13","2011-05-03","33",NA,"8","8",47,NA,"B56","2011","B56","B",447510.72,207575.76,204.673,126.344,0.980122212,7,7965.88039293769,89.2517808950482
"20111B68","TS45043","b",NA,NA,"2011-05-29","59",NA,"6","6",74,NA,"B68","2011","B68","B",447482.72,207455.76,122.067,134.654,0.854072326,NA,9064.7204705216,95.2088255915469
"20111B68","TS45042","b",NA,NA,"2011-05-29","59",NA,"6","6",74,NA,"B68","2011","B68","B",447482.72,207455.76,122.067,134.654,0.854072326,NA,9064.7204705216,95.2088255915469
"20111B86","TR43106","b","2011-04-13","13","2011-05-02","32",NA,"8","8",46,NA,"B86","2011","B86","B",447683.72,207911.81,59.0568,90.5569,0.18472672,4,9845.29615303827,99.2234657378902
"20111B86","TR43102","b","2011-04-13","13","2011-05-02","32",NA,"8","8",46,NA,"B86","2011","B86","B",447683.72,207911.81,59.0568,90.5569,0.18472672,4,9845.29615303827,99.2234657378902
"20111B93","TP25901","b","2011-04-17","17","2011-05-05","35",NA,"8","6",49,NA,"B93","2011","B93","B",447942.72,207699.76,4.72547,85.6011,0.537410003,9,3424.75049458444,58.5213678461504
"20111C135","TK27311","c","2011-04-26","26","2011-05-15","45",NA,"8","8",59,NA,"C135","2011","C135","C",446398.33,207008.71,56.7018,111.764,-0.502008945,13,8301.69244625792,91.113623823542
"20111C135","TK27306","c","2011-04-26","26","2011-05-15","45",NA,"8","8",59,NA,"C135","2011","C135","C",446398.33,207008.71,56.7018,111.764,-0.502008945,13,8301.69244625792,91.113623823542
"20111C135","TK27305","c","2011-04-26","26","2011-05-15","45",NA,"8","8",59,NA,"C135","2011","C135","C",446398.33,207008.71,56.7018,111.764,-0.502008945,13,8301.69244625792,91.113623823542
"20111C150","TR44501","c","2011-04-06","6","2011-04-26","26",NA,"8","8",40,NA,"C150","2011","C150","C",446621.33,206825.71,2.93312,104.161,-0.244427444,11,1739.74272545055,41.7102232726048
"20111C4","TR43127","c","2011-04-11","11","2011-05-03","33",NA,"10","10",47,NA,"C4","2011","C4","C",446303.72,206821.76,97.628,102.114,-0.753322401,91,10131.5614286065,100.655657707883
